"","date","Big_newspapers","Letter","Letter_Reminder","Other","Other_Media","Partners","Snowball_Campaign","Social_Media","Social_Media_Boosted","freq","Heard_Other","Heard_Snowball","Heard_Social_Media","Heard_Partners_Newsletter","Heard_Letter","Heard_Media","drop_mean_age","participate_mean_age","All_mean_age","Heard_freq_P","Heard_Other_P","Heard_Snowball_P","Heard_Social_Media_P","Heard_Partners_Newsletter_P","Heard_Letter_P","Heard_Media_P","Letter_B","Social_Media_B","Social_Media_Boosted_B","Other_B","Media_B","Big_newspaper_B","Social_Media_Boosted_exposure","Partners_exposure","Social_Media_exposure","Other_Media_exposure","Letter_exposure","Big_newspapers_exposure","Letter_Reminder_exposure","Other_exposure","Snowball_Campaign_exposure","Social_Media_Boosted_exposure_Lagged_1","Social_Media_Boosted_exposure_Lagged_2","Social_Media_Boosted_exposure_Lagged_3","Social_Media_Boosted_exposure_Lagged_4","Social_Media_Boosted_exposure_Lagged_5","Partners_exposure_Lagged_1","Partners_exposure_Lagged_2","Partners_exposure_Lagged_3","Partners_exposure_Lagged_4","Partners_exposure_Lagged_5","Social_Media_exposure_Lagged_1","Social_Media_exposure_Lagged_2","Social_Media_exposure_Lagged_3","Social_Media_exposure_Lagged_4","Social_Media_exposure_Lagged_5","Other_Media_exposure_Lagged_1","Other_Media_exposure_Lagged_2","Other_Media_exposure_Lagged_3","Other_Media_exposure_Lagged_4","Other_Media_exposure_Lagged_5","Letter_exposure_Lagged_1","Letter_exposure_Lagged_2","Letter_exposure_Lagged_3","Letter_exposure_Lagged_4","Letter_exposure_Lagged_5","Big_newspapers_exposure_Lagged_1","Big_newspapers_exposure_Lagged_2","Big_newspapers_exposure_Lagged_3","Big_newspapers_exposure_Lagged_4","Big_newspapers_exposure_Lagged_5","Letter_Reminder_exposure_Lagged_1","Letter_Reminder_exposure_Lagged_2","Letter_Reminder_exposure_Lagged_3","Letter_Reminder_exposure_Lagged_4","Letter_Reminder_exposure_Lagged_5","Other_exposure_Lagged_1","Other_exposure_Lagged_2","Other_exposure_Lagged_3","Other_exposure_Lagged_4","Other_exposure_Lagged_5","Snowball_Campaign_exposure_Lagged_1","Snowball_Campaign_exposure_Lagged_2","Snowball_Campaign_exposure_Lagged_3","Snowball_Campaign_exposure_Lagged_4","Snowball_Campaign_exposure_Lagged_5","Days","days_Since_letter","days_Since_letter_Reminder","days_Since_Snowball","Reach","R_Lag2","R_Lag3","R_Lag4","R_Lag5","R_Lag6","R_Lag7","R_Lag8","R_Lag9","R_Lag10","SM_Lag2","SM_Lag3","SM_Lag4","SM_Lag5","SM_Lag6","SM_Lag7","SM_Lag8","SM_Lag9","SM_Lag10","Letter_Lag2","Letter_Lag3","Letter_Lag4","Letter_Lag5","Letter_Lag6","Letter_Lag7","Letter_Lag8","Letter_Lag9","Letter_Lag10","Letter_Lag11","Letter_Lag12","Letter_Lag13","Letter_Lag14","Letter_Lag15","Letter_Lag16","Letter_Lag17","Letter_Lag18","Letter_Lag19","Letter_Lag20","Letter_Reminder_Lag2","Letter_Reminder_Lag3","Letter_Reminder_Lag4","Letter_Reminder_Lag5","Letter_Reminder_Lag6","Letter_Reminder_Lag7","Letter_Reminder_Lag8","Letter_Reminder_Lag9","Letter_Reminder_Lag10","Big_newspaper_Lag2","Big_newspaper_Lag3","Big_newspaper_Lag4","Big_newspaper_Lag5","Big_newspaper_Lag6","Big_newspaper_Lag7","Big_newspaper_Lag8","Big_newspaper_Lag9","Big_newspaper_Lag10","Other_Media_Lag2","Other_Media_Lag3","Other_Media_Lag4","Other_Media_Lag5","Other_Media_Lag6","Other_Media_Lag7","Other_Media_Lag8","Other_Media_Lag9","Other_Media_Lag10","Partners_Lag2","Partners_Lag3","Partners_Lag4","Partners_Lag5","Partners_Lag6","Partners_Lag7","Partners_Lag8","Partners_Lag9","Partners_Lag10","Snowball_Lag2","Snowball_Lag3","Snowball_Lag4","Snowball_Lag5","Snowball_Lag6","Snowball_Lag7","Snowball_Lag8","Snowball_Lag9","Snowball_Lag10","Other_Lag2","Other_Lag3","Other_Lag4","Other_Lag5","Other_Lag6","Other_Lag7","Other_Lag8","Other_Lag9","Other_Lag10","lg_Reach","lg_R_Lag2","lg_R_Lag3","lg_R_Lag4","lg_R_Lag5","lg_R_Lag6","lg_R_Lag7","lg_R_Lag8","lg_R_Lag9","lg_R_Lag10","days","new_campain"
"23","2018-06-28",0,0,0,0,0,0,0,3,1,9,0,0,9,0,0,0,NA,36.6666666666667,36.6666666666667,9,0,0,9,0,0,0,0,1,1,0,0,NA,1,0,3,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.6,0.791666666666667,0.9835,1.1178,1.21373333333333,1.285,1.31928571428571,1.31930555555556,1.30333333333333,1.28381818181818,3.33333333333333,3.33333333333333,3.4,3.4,3.38095238095238,3.35714285714286,3.33333333333333,3.31111111111111,3.29090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356674943938732,-0.11466290832014,0.0801965419942766,0.197045952192337,0.272872956798073,0.325700139639302,0.350153726948467,0.350167706608062,0.33885035902618,0.324846477046829,23,4
"24","2018-06-29",0,0,0,0,0,0,0,0,0,6,1,1,4,0,0,0,NA,33,33,6,1,1,4,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1.201,1.401,1.49683333333333,1.6111,1.7062,1.7822380952381,1.84332142857143,1.87711111111111,1.88311111111111,1.87463636363636,1,1.16666666666667,1.1,1.06666666666667,1,0.928571428571428,0.861111111111111,0.8,0.745454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.111111111111111,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263133199530368,0.406131552651325,0.468022501440681,0.537136438555788,0.591225190834561,0.632461544977447,0.664398585726006,0.681636744486356,0.684666879794012,0.680384261723186,24,0
"25","2018-06-30",0,0,0,0,0,0,0,0,1,6,0,1,4,1,0,0,NA,36,36,6,0,1,4,1,0,0,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1.855,2.25533333333333,2.35533333333333,2.3928,2.44866666666667,2.50180952380952,2.54828571428571,2.58811111111111,2.6094,2.60961818181818,0,0.5,0.7,0.733333333333333,0.761904761904762,0.75,0.722222222222222,0.688888888888889,0.654545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670390193437329,0.856682260268844,0.898262529354764,0.913406576694292,0.935570346606111,0.956207173648114,0.973912530398328,0.988838757785431,0.996727208164499,0.996807732647341,25,1
"26","2018-07-01",0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,46,73,55,1,0,0,1,0,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.168,0.786333333333333,0.9865,1.0247,1.0212,1.03371428571429,1.05060714285714,1.06791666666667,1.08426666666667,1.08878181818182,0,0,0.3,0.466666666666667,0.523809523809524,0.571428571428571,0.583333333333333,0.577777777777778,0.563636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.0666666666666667,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31676829847128,-0.120662176407227,0.0829615207143473,0.117516333427839,0.114399540308496,0.125499220927259,0.140289753368985,0.155221534828752,0.169123736327646,0.172929100602806,26,0
"27","2018-07-02",0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,NA,38,38,2,0,0,2,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1.369,1.425,1.73416666666667,1.9105,1.98493333333333,2.01842857142857,2.05428571428571,2.08813888888889,2.1188,2.14616363636364,0,0,0,0.2,0.333333333333333,0.392857142857143,0.444444444444444,0.466666666666667,0.472727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0444444444444444,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38458189719174,0.421994410059375,0.60659024575037,0.698383447355192,0.734736880319108,0.750674573937619,0.767459213524497,0.783051360099457,0.796966509198943,0.809223710458244,27,0
"28","2018-07-03",0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,NA,43,43,4,0,0,4,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.601,1.05733333333333,1.08533333333333,1.2308,1.32706666666667,1.36690476190476,1.38142857142857,1.40019444444444,1.41968888888889,1.43849090909091,0,0,0,0,0.142857142857143,0.25,0.305555555555556,0.355555555555555,0.381818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355247391947547,0.146118508129994,0.170024028983548,0.285780265162185,0.355621055459974,0.383154576743111,0.393006873186123,0.4055947293366,0.418505635546137,0.430802006819316,28,0
"29","2018-07-04",0,0,0,0,0,0,0,0,0,15,5,0,8,1,1,0,27.5,39.2307692307692,37.6666666666667,13,4,0,7,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0.200333333333333,0.4285,0.4709,0.580133333333333,0.661714285714286,0.703214285714286,0.723861111111111,0.7462,0.768181818181818,0,0,0,0,0,0.107142857142857,0.194444444444444,0.244444444444444,0.290909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30258509299405,-1.20286231004191,-0.637712473671845,-0.560541216011924,-0.385466421601475,-0.272183746738851,-0.21913374420398,-0.193753317756375,-0.16699954069617,-0.141354118305732,29,0
"30","2018-07-05",0,0,0,0,0,0,0,1,0,4,1,1,1,1,0,0,NA,37.75,37.75,4,1,1,1,1,0,0,0,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.100166666666667,0.2571,0.313933333333333,0.414380952380952,0.496285714285714,0.546944444444444,0.579088888888889,0.610527272727273,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.305555555555556,0.355555555555556,0.381818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30258509299405,-2.30258509299405,-1.60860492613021,-1.02973942438173,-0.882050348719455,-0.664791135552724,-0.517035340400304,-0.43549485455986,-0.387003248520482,-0.341747946921617,30,1
"31","2018-07-06",0,0,0,0,1,1,0,1,1,2,0,0,1,1,0,0,NA,48.5,48.5,2,0,0,1,1,0,0,0,1,1,0,1,NA,1,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.825,0.825,0.825,0.8851,0.9964,1.0492380952381,1.13578571428571,1.211,1.26255555555556,1.2988,1,0.833333333333333,0.7,0.6,0.523809523809524,0.464285714285714,0.416666666666667,0.444444444444444,0.472727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.2,0.181818181818182,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.2,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779615414697119,-0.0779615414697119,-0.0779615414697119,-0.0150121201205036,0.0920320854464937,0.139099196927986,0.211706973686127,0.270790204781563,0.30936202144367,0.335614726207084,31,4
"32","2018-07-07",0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,34.6666666666667,54,39.5,1,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1.845,2.12,2.12,2.0925,2.10506666666667,2.16385714285714,2.18996428571429,2.24713888888889,2.30046666666667,2.338,0.333333333333333,0.5,0.5,0.466666666666667,0.428571428571429,0.392857142857143,0.361111111111111,0.333333333333333,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.177777777777778,0.163636363636364,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.177777777777778,0.163636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66526197707041,0.797507195884188,0.797507195884188,0.785042445264201,0.79075774275771,0.817070058905358,0.828536221686579,0.853197092318193,0.875663162896474,0.89117803105908,32,0
"33","2018-07-08",0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,23,37.5,32.6666666666667,2,1,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1.73,2.345,2.4825,2.4485,2.387,2.35504761904762,2.3645,2.35705555555556,2.37971111111111,2.40456363636364,0,0.166666666666667,0.3,0.333333333333333,0.333333333333333,0.321428571428571,0.305555555555556,0.288888888888889,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.145454545454545,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60431596685333,0.894045122926835,0.948757922011657,0.935504950797959,0.911077164821268,0.89814615781911,0.901988947163295,0.898963704417137,0.908142065936503,0.918114522302333,33,0
"34","2018-07-09",0,0,0,0,0,0,0,0,1,14,2,0,12,0,0,0,36.2857142857143,38.7142857142857,37.5,7,0,0,7,0,0,0,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2.306,2.88266666666667,3.19016666666667,3.2765,3.24633333333333,3.18719047619048,3.1455,3.13588888888889,3.1152,3.12067272727273,0,0,0.1,0.2,0.238095238095238,0.25,0.25,0.244444444444444,0.236363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877965617552487,1.09281775495977,1.19093822205548,1.21683967003276,1.20786521904128,1.1900332413422,1.17726942149139,1.17430366266389,1.16788956415285,1.16959025924853,34,1
"35","2018-07-10",0,0,0,0,1,0,0,1,0,21,1,2,18,0,0,0,37.3333333333333,39.9333333333333,39.1904761904762,15,1,2,12,0,0,0,0,1,0,0,1,NA,2,0,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3.591,4.35966666666667,4.648,4.8133,4.85293333333333,4.81171428571429,4.74603571428572,4.69233333333333,4.66486666666667,4.63041818181818,0.666666666666667,0.5,0.4,0.4,0.428571428571429,0.428571428571429,0.416666666666667,0.4,0.381818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.5,0.4,0.4,0.380952380952381,0.357142857142857,0.333333333333333,0.311111111111111,0.290909090909091,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.111111111111111,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30589742404786,1.49507402482337,1.55772347674742,1.59194581380955,1.59997999365954,1.59162302256399,1.57816099221565,1.56701741877235,1.56126955490285,1.55401360912825,35,2
"36","2018-07-11",0,3,0,0,2,0,0,0,0,30,0,0,15,0,14,1,47,44,44.7,23,0,0,12,0,11,0,1,0,0,0,1,NA,2,0,0,2,1,0,0,0,0,2,2,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,3.38,4.577,4.96133333333333,5.0915,5.15246666666667,5.13638095238095,5.06503571428571,4.97661111111111,4.89946666666667,4.84623636363636,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.285714285714286,0.321428571428571,0.333333333333333,0.333333333333333,0.327272727272727,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.2,0.181818181818182,0.166666666666667,0.153846153846154,0.142857142857143,0.133333333333333,0.125,0.117647058823529,0.111111111111111,0.105263157894737,0.1,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,2.33333333333333,2.3,2.26666666666667,2.28571428571429,2.28571428571429,2.27777777777778,2.26666666666667,2.25454545454545,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24703229378638,1.54265687874375,1.62162995319946,1.64702267276137,1.65869780753252,1.65563060177631,1.64191201722063,1.62464393486545,1.60933124007814,1.59862695680419,36,5
"37","2018-07-12",0,0,0,0,0,0,0,0,0,46,2,0,10,0,28,6,43.1111111111111,49.3513513513514,48.1304347826087,37,2,0,6,0,25,4,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,3.493,4.61966666666667,5.21816666666667,5.4558,5.53533333333333,5.56380952380952,5.53457142857143,5.46080555555556,5.37117777777778,5.28929090909091,0,0.166666666666667,0.2,0.2,0.19047619047619,0.214285714285714,0.25,0.266666666666667,0.272727272727273,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.177777777777778,0.163636363636364,0.151515151515152,0.141025641025641,0.131868131868132,0.123809523809524,0.116666666666667,0.110294117647059,0.104575163398693,0.0994152046783626,0.0947368421052631,0.0904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.833333333333333,0.8,0.733333333333333,0.666666666666667,0.642857142857143,0.611111111111111,0.577777777777778,0.545454545454546,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.0666666666666667,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27898750813138,1.55173817563472,1.67112863243253,1.71484242712396,1.72905629983863,1.73409672655502,1.72892108933256,1.71574298186053,1.69949390912107,1.68441381951162,37,0
"38","2018-07-13",0,0,0,0,1,0,0,0,0,26,1,0,12,0,13,0,37.5,48.2916666666667,47.4615384615385,24,0,0,11,0,13,0,0,0,0,0,1,NA,2,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,2.79,3.95433333333333,4.51766666666667,4.873,5.03,5.08047619047619,5.09160714285714,5.05708333333333,4.98522222222222,4.89827272727273,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.166666666666667,0.2,0.218181818181818,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.145454545454545,0.136363636363636,0.128205128205128,0.120879120879121,0.114285714285714,0.108333333333333,0.102941176470588,0.0980392156862745,0.0935672514619883,0.0894736842105263,0.0857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.833333333333333,0.9,0.866666666666667,0.80952380952381,0.75,0.722222222222222,0.688888888888889,0.654545454545455,0,0,0,0,0,0,0.0277777777777778,0.0444444444444444,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06125650212434,1.39978626796819,1.52988952700763,1.6040232797326,1.63510565918268,1.64489698070957,1.64704331067942,1.64037117420399,1.62633873006427,1.60909239820548,38,1
"39","2018-07-14",0,0,0,0,0,0,0,0,0,27,0,1,14,0,11,1,52.2,47.4090909090909,48.2962962962963,22,0,1,10,0,10,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,1.8,2.73,3.31216666666667,3.6736,3.93266666666667,4.06428571428571,4.11571428571429,4.13263888888889,4.10966666666667,4.05263636363636,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.133333333333333,0.163636363636364,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0.121212121212121,0.115384615384615,0.10989010989011,0.104761904761905,0.1,0.0955882352941176,0.0915032679738562,0.087719298245614,0.0842105263157895,0.080952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.5,0.6,0.619047619047619,0.607142857142857,0.583333333333333,0.577777777777778,0.563636363636364,0,0,0,0,0,0,0,0.0222222222222222,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641853886172395,1.04027671165515,1.22734747564239,1.32802945298791,1.39442786101661,1.42654476374119,1.43881903989953,1.44282564934533,1.43738346799592,1.4237434008912,39,0
"40","2018-07-15",1,0,0,0,0,0,0,0,0,144,4,7,12,0,9,112,54.1333333333333,55.1929824561403,54.9722222222222,114,3,3,11,0,8,89,0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,1.8,2.4,2.865,3.2473,3.52906666666667,3.75190476190476,3.88392857142857,3.95111111111111,3.98611111111111,3.98427272727273,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.109090909090909,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.111111111111111,0.109090909090909,0.106060606060606,0.102564102564103,0.0989010989010989,0.0952380952380952,0.0916666666666667,0.0882352941176471,0.0849673202614379,0.0818713450292398,0.0789473684210526,0.0761904761904762,0,0,0,0,0,0,0,0,0,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.2,0.181818181818182,0,0.166666666666667,0.2,0.333333333333333,0.428571428571429,0.464285714285714,0.472222222222222,0.466666666666667,0.472727272727273,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641853886172395,0.916290731874155,1.08687703244969,1.20815405071916,1.28897549859586,1.34856776930644,1.38226841070334,1.3989911919143,1.40759368915128,1.40714367752251,40,1
